year,round,branch,category,quota,opening_rank,closing_rank
2025,Round 2,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),EWS(GIRL),Home State,119136,119136
2025,Round 2,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),EWS,Home State,105415,116791
2025,Round 2,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),OPEN(AF),Home State,133038,133038
2025,Round 2,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),OPEN GIRL,Home State,87183,109828
2025,Round 2,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),OPEN,Home State,85246,101250
2025,Round 2,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),SC(GIRL),Home State,342461,379144
2025,Round 2,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),SC,Home State,289170,348786
2025,Round 2,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),ST,Home State,427568,427568
2025,Round 2,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.) (TFW),OPEN (TF),Home State,98210,111289
2025,Round 2,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),BC,All India,72700,72700
2025,Round 2,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),OPEN,All India,64709,64709
2025,Round 2,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),SC,All India,355213,355213
2025,Round 2,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),BC(AF),Home State,172690,172690
2025,Round 2,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),BC(GIRL),Home State,153428,154552
2025,Round 2,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),BC,Home State,109743,128196
2025,Round 2,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),EWS(GIRL),Home State,147059,147059
2025,Round 2,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),EWS,Home State,106172,112858
2025,Round 2,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),OPEN(AF),Home State,134961,139127
2025,Round 2,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),OPEN GIRL,Home State,125406,134071
2025,Round 2,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),OPEN,Home State,89902,104256
2025,Round 2,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),SC(GIRL),Home State,355530,398763
2025,Round 2,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),SC,Home State,307689,357859
2025,Round 2,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),ST,Home State,674520,674520
2025,Round 2,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY) (TFW),OPEN (TF),Home State,99701,106126
2025,Round 3,INFORMATION TECHNOLOGY,OPEN,All India,30905,30905
2025,Round 3,INFORMATION TECHNOLOGY,BC,Home State,51766,56129
2025,Round 3,INFORMATION TECHNOLOGY,EWS,Home State,46665,50291
2025,Round 3,INFORMATION TECHNOLOGY,OPEN GIRL,Home State,49817,49817
2025,Round 3,INFORMATION TECHNOLOGY,OPEN,Home State,45034,45665
2025,Round 3,INFORMATION TECHNOLOGY,SC,Home State,180521,188560
2025,Round 3,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),OPEN,All India,72700,89554
2025,Round 3,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),BC(AF),Home State,160871,160871
2025,Round 3,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),BC(GIRL),Home State,147377,148215
2025,Round 3,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),BC,Home State,129708,137209
2025,Round 3,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),EWS(GIRL),Home State,149594,149594
2025,Round 3,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),EWS,Home State,122095,124408
2025,Round 3,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),OPEN(AF),Home State,150698,150698
2025,Round 3,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),OPEN GIRL,Home State,129192,133976
2025,Round 3,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),OPEN,Home State,108084,116872
2025,Round 3,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),SC(GIRL),Home State,428370,445434
2025,Round 3,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),SC,Home State,358087,377894
2025,Round 3,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY) (TFW),OPEN (TF),Home State,104730,107826
2025,Round 3,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),OPEN,All India,98365,98365
2025,Round 3,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),BC(GIRL),Home State,158490,163005
2025,Round 3,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),BC,Home State,137314,156438
2025,Round 3,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),EWS(GIRL),Home State,151884,151884
2025,Round 3,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),EWS,Home State,134489,134489
2025,Round 3,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),OPEN(AF),Home State,163822,163822
2025,Round 3,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),OPEN GIRL,Home State,138208,139133
2025,Round 3,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),OPEN,Home State,119255,129362
2025,Round 3,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),SC,Home State,395795,426156
2025,Round 3,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),BC,All India,114952,114952
2025,Round 3,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),OPEN,All India,97666,97666
2025,Round 3,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),BC(AF),Home State,179502,179502
2025,Round 3,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),BC(GIRL),Home State,155411,158974
2025,Round 3,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),BC,Home State,135391,149549
2025,Round 3,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),EWS(GIRL),Home State,147826,147826
2025,Round 3,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),EWS,Home State,129440,137997
2025,Round 3,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),OPEN(AF),Home State,155828,155828
2025,Round 3,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),OPEN GIRL,Home State,133272,134663
2025,Round 3,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),OPEN,Home State,118095,128863
2025,Round 3,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),SC,Home State,388687,415680
2025,Round 3,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY) (TFW),OPEN (TF),Home State,107289,107289
2025,Round 3,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),OPEN,All India,79843,87881
2025,Round 3,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),BC(GIRL),Home State,140831,140831
2025,Round 3,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),BC,Home State,97931,115141
2025,Round 3,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),EWS(GIRL),Home State,148190,148190
2025,Round 3,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),EWS,Home State,99413,104611
2025,Round 3,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),OPEN GIRL,Home State,115362,116977
2025,Round 3,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),OPEN,Home State,87827,93914
2025,Round 3,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),SC(GIRL),Home State,350776,405439
2025,Round 3,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),SC,Home State,319784,325202
2025,Round 3,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),ST,Home State,800344,800344
2025,Round 3,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY) (TFW),OPEN (TF),Home State,87212,87212
2025,Round 3,CIVIL ENGG.,BC,All India,83720,83720
2025,Round 3,CIVIL ENGG.,OPEN,All India,55194,55194
2025,Round 3,CIVIL ENGG.,SC,All India,299996,299996
2025,Round 3,CIVIL ENGG.,BC(AF),Home State,116613,116613
2025,Round 3,CIVIL ENGG.,BC(GIRL),Home State,112767,113054
2025,Round 3,CIVIL ENGG.,BC,Home State,87694,95122
2025,Round 3,CIVIL ENGG.,EWS(AF),Home State,183865,183865
2025,Round 3,CIVIL ENGG.,EWS(GIRL),Home State,99195,99195
2025,Round 3,CIVIL ENGG.,EWS,Home State,85864,90426
2025,Round 3,CIVIL ENGG.,OPEN GIRL,Home State,93003,95367
2025,Round 3,CIVIL ENGG.,OPEN,Home State,78324,84199
2025,Round 3,CIVIL ENGG.,SC,Home State,261416,269147
2025,Round 3,COMPUTER SC. & ENGG.,BC,Home State,46019,47734
2025,Round 3,COMPUTER SC. & ENGG.,EWS,Home State,43273,43273
2025,Round 3,COMPUTER SC. & ENGG.,OPEN GIRL,Home State,37880,37880
2025,Round 3,COMPUTER SC. & ENGG.,OPEN,Home State,38086,38086
2025,Round 3,ELECTRICAL ENGG.,BC,All India,71653,71653
2025,Round 3,ELECTRICAL ENGG.,OPEN,All India,44159,44159
2025,Round 3,ELECTRICAL ENGG.,BC(GIRL),Home State,85071,87472
2025,Round 3,ELECTRICAL ENGG.,BC,Home State,68548,75691
2025,Round 3,ELECTRICAL ENGG.,EWS(AF),Home State,114428,114428
2025,Round 3,ELECTRICAL ENGG.,EWS,Home State,65328,67506
2025,Round 3,ELECTRICAL ENGG.,OPEN GIRL,Home State,60772,61118
2025,Round 3,ELECTRICAL ENGG.,OPEN,Home State,59218,62055
2025,Round 3,ELECTRICAL ENGG.,SC,Home State,217607,222711
2025,Round 3,ELECTRICAL ENGG. (TFW),OPEN (TF),Home State,59090,59925
2025,Round 3,ELECTRONICS ENGG.,OPEN,All India,38210,38210
2025,Round 3,ELECTRONICS ENGG.,BC(AF),Home State,76438,76438
2025,Round 3,ELECTRONICS ENGG.,BC(GIRL),Home State,82206,82206
2025,Round 3,ELECTRONICS ENGG.,BC,Home State,60681,65930
2025,Round 3,ELECTRONICS ENGG.,EWS,Home State,56288,56288
2025,Round 3,ELECTRONICS ENGG.,OPEN(AF),Home State,57747,57747
2025,Round 3,ELECTRONICS ENGG.,OPEN GIRL,Home State,54146,54146
2025,Round 3,ELECTRONICS ENGG.,OPEN,Home State,51898,52650
2025,Round 3,ELECTRONICS ENGG.,OPEN(PH),Home State,749654,749654
2025,Round 3,ELECTRONICS ENGG.,SC,Home State,200301,201815
2025,Round 3,ELECTRONICS ENGG.,ST(GIRL),Home State,719869,719869
2025,Round 3,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),BC,All India,98370,98370
2025,Round 3,ELECTRONICS ENGG. (TFW),OPEN (TF),Home State,47205,47205
2025,Round 3,MECHANICAL ENGG.,BC,All India,81512,81512
2025,Round 3,MECHANICAL ENGG.,OPEN,All India,44357,44357
2025,Round 3,MECHANICAL ENGG.,SC,All India,277551,277551
2025,Round 3,MECHANICAL ENGG.,BC(GIRL),Home State,98179,99704
2025,Round 3,MECHANICAL ENGG.,BC,Home State,76840,83363
2025,Round 3,MECHANICAL ENGG.,EWS(AF),Home State,120874,120874
2025,Round 3,MECHANICAL ENGG.,EWS,Home State,73428,77942
2025,Round 3,MECHANICAL ENGG.,OPEN GIRL,Home State,74607,74607
2025,Round 3,MECHANICAL ENGG.,OPEN,Home State,65073,69366
2025,Round 3,MECHANICAL ENGG.,SC,Home State,234619,241231
2025,Round 3,MECHANICAL ENGG. (TFW),OPEN (TF),Home State,68443,68443
2025,Round 3,CHEMICAL ENGG.,BC,All India,88043,88043
2025,Round 3,CHEMICAL ENGG.,OPEN,All India,46887,46887
2025,Round 3,CHEMICAL ENGG.,BC(AF),Home State,100329,100329
2025,Round 3,CHEMICAL ENGG.,BC(GIRL),Home State,112169,112169
2025,Round 3,CHEMICAL ENGG.,BC,Home State,79051,87122
2025,Round 3,CHEMICAL ENGG.,EWS(GIRL),Home State,79894,96384
2025,Round 3,CHEMICAL ENGG.,EWS,Home State,75476,80491
2025,Round 3,CHEMICAL ENGG.,OPEN GIRL,Home State,75491,79049
2025,Round 3,CHEMICAL ENGG.,OPEN,Home State,68829,74704
2025,Round 3,CHEMICAL ENGG.,SC(GIRL),Home State,330984,330984
2025,Round 3,CHEMICAL ENGG.,SC,Home State,243737,258705
2025,Round 3,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),OPEN,All India,67966,67966
2025,Round 3,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),SC,All India,410597,410597
2025,Round 3,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),BC(GIRL),Home State,153428,156250
2025,Round 3,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),BC,Home State,130202,144893
2025,Round 3,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),EWS(GIRL),Home State,127720,127720
2025,Round 3,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),EWS,Home State,127650,136942
2025,Round 3,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),OPEN GIRL,Home State,119136,119221
2025,Round 3,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),OPEN,Home State,105415,124936
2025,Round 3,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),SC(GIRL),Home State,417203,417203
2025,Round 3,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),SC,Home State,357859,392839
2025,Round 3,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),ST,Home State,827607,827607
2025,Round 3,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.) (TFW),OPEN (TF),Home State,113158,129966
2025,Round 3,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),BC,All India,93897,93897
2025,Round 3,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),OPEN,All India,69646,69646
2025,Round 3,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),SC,All India,405203,405203
2025,Round 3,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),BC(AF),Home State,193774,193774
2025,Round 3,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),BC(GIRL),Home State,157731,161058
2025,Round 3,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),BC,Home State,129822,137195
2025,Round 3,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),EWS(GIRL),Home State,150783,150783
2025,Round 3,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),EWS,Home State,119049,136487
2025,Round 3,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),OPEN(AF),Home State,152664,161231
2025,Round 3,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),OPEN GIRL,Home State,138328,138328
2025,Round 3,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),OPEN,Home State,106172,117596
2025,Round 3,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),SC(GIRL),Home State,442421,443300
2025,Round 3,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),SC,Home State,372687,382940
2025,Round 3,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),ST,Home State,762872,762872
2025,Round 3,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY) (TFW),OPEN (TF),Home State,107070,107196
2025,2nd Phase Round 1,CIVIL ENGG.,EWS(AF),Home State,265577,265577
2025,2nd Phase Round 1,CIVIL ENGG.,EWS,Home State,72429,81006
2025,2nd Phase Round 1,CIVIL ENGG.,OPEN GIRL,Home State,95655,95655
2025,2nd Phase Round 1,CIVIL ENGG.,OPEN(PH),Home State,666699,666699
2025,2nd Phase Round 1,CIVIL ENGG.,SC(GIRL),Home State,350995,350995
2025,2nd Phase Round 1,CIVIL ENGG.,SC,Home State,402362,402362
2025,2nd Phase Round 1,ELECTRICAL ENGG.,BC,All India,45907,45907
2025,2nd Phase Round 1,ELECTRICAL ENGG.,BC,Home State,49332,49332
2025,2nd Phase Round 1,ELECTRICAL ENGG.,EWS,Home State,48566,48566
2025,2nd Phase Round 1,ELECTRICAL ENGG.,OPEN GIRL,Home State,49308,49308
2025,2nd Phase Round 1,ELECTRICAL ENGG.,OPEN,Home State,37696,43221
2025,2nd Phase Round 1,ELECTRONICS ENGG.,OPEN,All India,31124,31124
2025,2nd Phase Round 1,ELECTRONICS ENGG.,BC,Home State,33828,33828
2025,2nd Phase Round 1,ELECTRONICS ENGG.,OPEN(FF),Home State,642319,642319
2025,2nd Phase Round 1,ELECTRONICS ENGG.,OPEN,Home State,23433,23433
2025,2nd Phase Round 1,MECHANICAL ENGG.,BC,All India,64177,64177
2025,2nd Phase Round 1,MECHANICAL ENGG.,SC,All India,284460,284460
2025,2nd Phase Round 1,MECHANICAL ENGG.,BC,Home State,60538,60538
2025,2nd Phase Round 1,MECHANICAL ENGG.,EWS(AF),Home State,272919,272919
2025,2nd Phase Round 1,MECHANICAL ENGG.,OPEN,Home State,44811,57418
2025,2nd Phase Round 1,MECHANICAL ENGG.,SC(AF),Home State,183977,183977
2025,2nd Phase Round 1,CHEMICAL ENGG.,BC,All India,55703,55703
2025,2nd Phase Round 1,CHEMICAL ENGG.,OPEN,All India,37141,38484
2025,2nd Phase Round 1,CHEMICAL ENGG.,BC,Home State,61565,61565
2025,2nd Phase Round 1,CHEMICAL ENGG.,OPEN GIRL,Home State,78071,78071
2025,2nd Phase Round 1,CHEMICAL ENGG.,OPEN,Home State,43011,58714
2025,2nd Phase Round 1,CHEMICAL ENGG.,SC(AF),Home State,337279,337279
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),BC,All India,102388,102388
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),OPEN,All India,57787,57787
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),SC,All India,539742,539742
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),BC(GIRL),Home State,152430,164809
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),BC,Home State,115528,172790
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),EWS(GIRL),Home State,153393,153393
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),EWS,Home State,121560,151582
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),OPEN(AF),Home State,131424,131424
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),OPEN GIRL,Home State,129887,137730
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),OPEN,Home State,81803,111854
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),SC(GIRL),Home State,448545,460896
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),SC,Home State,240752,301863
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.) (TFW),OPEN (TF),Home State,80216,108728
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),BC,All India,75748,75748
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),OPEN,All India,43506,43506
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),SC,All India,450558,450558
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),BC(AF),Home State,205843,205843
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),BC(GIRL),Home State,173929,178304
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),BC,Home State,114819,173549
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),EWS(GIRL),Home State,152890,152890
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),EWS,Home State,116260,141788
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),OPEN(AF),Home State,158359,166062
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),OPEN GIRL,Home State,106674,138472
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),OPEN,Home State,53638,108899
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),SC(GIRL),Home State,285901,389268
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),SC,Home State,198423,289294
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),ST,Home State,513734,513734
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),EWS(GIRL),Home State,147059,147059
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),EWS,Home State,146788,146788
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),OPEN(AF),Home State,190365,190365
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),OPEN GIRL,Home State,138954,145747
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),OPEN,Home State,69259,133755
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),SC,Home State,302472,423955
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),ST,Home State,948193,948193
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY) (TFW),OPEN (TF),Home State,120332,120332
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),BC,All India,115657,115657
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),OPEN,All India,76756,76756
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),SC,All India,527700,527700
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),BC(GIRL),Home State,100190,194740
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),BC,Home State,156301,177081
2025,2nd Phase Round 1,INFORMATION TECHNOLOGY,BC(FF),Home State,62136,62136
2025,2nd Phase Round 1,INFORMATION TECHNOLOGY,OPEN,Home State,31057,31057
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),OPEN,All India,81636,92684
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),ST,All India,375488,375488
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),BC(AF),Home State,199117,199117
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),BC(GIRL),Home State,179787,195388
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),BC,Home State,134520,174943
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),EWS(GIRL),Home State,143095,143095
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),EWS,Home State,131246,138925
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),OPEN(AF),Home State,163822,163822
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),OPEN GIRL,Home State,105722,130209
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),OPEN,Home State,64695,118413
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),EWS(GIRL),Home State,153797,153854
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),EWS,Home State,142278,150204
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),OPEN(AF),Home State,169826,169826
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),OPEN,Home State,96752,131360
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),SC(GIRL),Home State,345326,474594
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),SC,Home State,190836,364072
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),ST(GIRL),Home State,1373093,1373093
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY) (TFW),OPEN (TF),Home State,69935,69935
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),OPEN,All India,69646,75668
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),SC,All India,345128,345128
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),BC(AF),Home State,193774,193774
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),BC(GIRL),Home State,154122,157552
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),BC,Home State,89344,113787
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),OPEN(AF),Home State,131645,131645
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),OPEN,Home State,78265,78265
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),SC(AF),Home State,545083,545083
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),SC,Home State,217105,259181
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),ST,Home State,751843,751843
2025,2nd Phase Round 1,CIVIL ENGG.,BC,All India,65690,65690
2025,2nd Phase Round 1,CIVIL ENGG.,OPEN,All India,53430,53430
2025,2nd Phase Round 1,CIVIL ENGG.,SC,All India,270958,270958
2025,2nd Phase Round 1,CIVIL ENGG.,BC(GIRL),Home State,147377,147377
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),SC(GIRL),Home State,371135,457636
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),SC,Home State,190088,327556
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),OPEN,All India,88858,88858
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),BC(GIRL),Home State,195862,201829
2025,2nd Phase Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),BC,Home State,179491,192842
