Sr.No,Round ▲▼,Institute ▲▼,Program ▲▼,Quota ▲▼,Category ▲▼,Opening Rank ▲▼,Closing Rank ▲▼,Round_Name
1,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,EWS(AF),265577,265577,2nd Phase Round 1
2,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,EWS,72429,81006,2nd Phase Round 1
3,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,OPEN GIRL,95655,95655,2nd Phase Round 1
4,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,OPEN(PH),666699,666699,2nd Phase Round 1
5,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,SC(GIRL),350995,350995,2nd Phase Round 1
6,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,SC,402362,402362,2nd Phase Round 1
7,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,All India,BC,45907,45907,2nd Phase Round 1
8,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,BC,49332,49332,2nd Phase Round 1
9,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,EWS,48566,48566,2nd Phase Round 1
10,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,OPEN GIRL,49308,49308,2nd Phase Round 1
11,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,OPEN,37696,43221,2nd Phase Round 1
12,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,All India,OPEN,31124,31124,2nd Phase Round 1
13,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,BC,33828,33828,2nd Phase Round 1
14,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,OPEN(FF),642319,642319,2nd Phase Round 1
15,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,OPEN,23433,23433,2nd Phase Round 1
16,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,All India,BC,64177,64177,2nd Phase Round 1
17,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,All India,SC,284460,284460,2nd Phase Round 1
18,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,BC,60538,60538,2nd Phase Round 1
19,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,EWS(AF),272919,272919,2nd Phase Round 1
20,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,OPEN,44811,57418,2nd Phase Round 1
21,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,SC(AF),183977,183977,2nd Phase Round 1
22,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,All India,BC,55703,55703,2nd Phase Round 1
23,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,All India,OPEN,37141,38484,2nd Phase Round 1
24,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,BC,61565,61565,2nd Phase Round 1
25,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,OPEN GIRL,78071,78071,2nd Phase Round 1
26,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,OPEN,43011,58714,2nd Phase Round 1
27,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,SC(AF),337279,337279,2nd Phase Round 1
28,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),All India,BC,102388,102388,2nd Phase Round 1
29,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),All India,OPEN,57787,57787,2nd Phase Round 1
30,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),All India,SC,539742,539742,2nd Phase Round 1
31,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,BC(GIRL),152430,164809,2nd Phase Round 1
32,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,BC,115528,172790,2nd Phase Round 1
33,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,EWS(GIRL),153393,153393,2nd Phase Round 1
34,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,EWS,121560,151582,2nd Phase Round 1
35,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,OPEN(AF),131424,131424,2nd Phase Round 1
36,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,OPEN GIRL,129887,137730,2nd Phase Round 1
37,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,OPEN,81803,111854,2nd Phase Round 1
38,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,SC(GIRL),448545,460896,2nd Phase Round 1
39,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,SC,240752,301863,2nd Phase Round 1
40,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.) (TFW),Home State,OPEN (TF),80216,108728,2nd Phase Round 1
41,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),All India,BC,75748,75748,2nd Phase Round 1
42,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),All India,OPEN,43506,43506,2nd Phase Round 1
43,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),All India,SC,450558,450558,2nd Phase Round 1
44,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,BC(AF),205843,205843,2nd Phase Round 1
45,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,BC(GIRL),173929,178304,2nd Phase Round 1
46,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,BC,114819,173549,2nd Phase Round 1
47,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,EWS(GIRL),152890,152890,2nd Phase Round 1
48,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,EWS,116260,141788,2nd Phase Round 1
49,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,OPEN(AF),158359,166062,2nd Phase Round 1
50,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,OPEN GIRL,106674,138472,2nd Phase Round 1
51,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,OPEN,53638,108899,2nd Phase Round 1
52,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,SC(GIRL),285901,389268,2nd Phase Round 1
53,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,SC,198423,289294,2nd Phase Round 1
54,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,ST,513734,513734,2nd Phase Round 1
55,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,EWS(GIRL),147059,147059,2nd Phase Round 1
56,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,EWS,146788,146788,2nd Phase Round 1
57,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,OPEN(AF),190365,190365,2nd Phase Round 1
58,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,OPEN GIRL,138954,145747,2nd Phase Round 1
59,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,OPEN,69259,133755,2nd Phase Round 1
60,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,SC,302472,423955,2nd Phase Round 1
61,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,ST,948193,948193,2nd Phase Round 1
62,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY) (TFW),Home State,OPEN (TF),120332,120332,2nd Phase Round 1
63,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),All India,BC,115657,115657,2nd Phase Round 1
64,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),All India,OPEN,76756,76756,2nd Phase Round 1
65,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),All India,SC,527700,527700,2nd Phase Round 1
66,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,BC(GIRL),100190,194740,2nd Phase Round 1
67,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,BC,156301,177081,2nd Phase Round 1
68,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,BC(FF),62136,62136,2nd Phase Round 1
69,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,OPEN,31057,31057,2nd Phase Round 1
70,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),All India,OPEN,81636,92684,2nd Phase Round 1
71,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),All India,ST,375488,375488,2nd Phase Round 1
72,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,BC(AF),199117,199117,2nd Phase Round 1
73,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,BC(GIRL),179787,195388,2nd Phase Round 1
74,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,BC,134520,174943,2nd Phase Round 1
75,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,EWS(GIRL),143095,143095,2nd Phase Round 1
76,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,EWS,131246,138925,2nd Phase Round 1
77,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,OPEN(AF),163822,163822,2nd Phase Round 1
78,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,OPEN GIRL,105722,130209,2nd Phase Round 1
79,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,OPEN,64695,118413,2nd Phase Round 1
80,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,EWS(GIRL),153797,153854,2nd Phase Round 1
81,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,EWS,142278,150204,2nd Phase Round 1
82,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,OPEN(AF),169826,169826,2nd Phase Round 1
83,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,OPEN,96752,131360,2nd Phase Round 1
84,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,SC(GIRL),345326,474594,2nd Phase Round 1
85,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,SC,190836,364072,2nd Phase Round 1
86,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,ST(GIRL),1373093,1373093,2nd Phase Round 1
87,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY) (TFW),Home State,OPEN (TF),69935,69935,2nd Phase Round 1
88,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),All India,OPEN,69646,75668,2nd Phase Round 1
89,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),All India,SC,345128,345128,2nd Phase Round 1
90,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,BC(AF),193774,193774,2nd Phase Round 1
91,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,BC(GIRL),154122,157552,2nd Phase Round 1
92,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,BC,89344,113787,2nd Phase Round 1
93,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,OPEN(AF),131645,131645,2nd Phase Round 1
94,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,OPEN,78265,78265,2nd Phase Round 1
95,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,SC(AF),545083,545083,2nd Phase Round 1
96,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,SC,217105,259181,2nd Phase Round 1
97,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,ST,751843,751843,2nd Phase Round 1
98,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,All India,BC,65690,65690,2nd Phase Round 1
99,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,All India,OPEN,53430,53430,2nd Phase Round 1
100,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,All India,SC,270958,270958,2nd Phase Round 1
101,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,BC(GIRL),147377,147377,2nd Phase Round 1
102,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,SC(GIRL),371135,457636,2nd Phase Round 1
103,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,SC,190088,327556,2nd Phase Round 1
104,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),All India,OPEN,88858,88858,2nd Phase Round 1
105,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,BC(GIRL),195862,201829,2nd Phase Round 1
106,2nd Phase Round 1,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,BC,179491,192842,2nd Phase Round 1
